5.93,6.42,5.95
8.86,5.38,4.63
8.29,7.55,10.15
12.27,8.39,7.39
12.0,10.81,10.45
23.35,13.09,12.33
12.5,13.74,6.78
11.18,7.84,9.09
9.16,7.98,7.66
8.0,7.15,7.98
9.0,9.66,6.85
8.59,8.29,8.86
9.83,12.63,12.15
13.26,10.17,9.13
16.13,18.12,12.79
16.82,14.26,13.09
9.48,10.15,11.4
7.53,6.88,6.4
9.82,9.94,8.77
10.12,9.84,8.08
14.54,13.89,13.61
11.269523809523808,10.103809523809524,9.216190476190476
