0.860014796257019, 0.9410936832427979, 0.8987293243408203, 0.932304322719574
0.7785221338272095, 0.8363876342773438, 0.8064181804656982, 0.8302168250083923
0.7978498339653015, 0.7308350801467896, 0.7628735303878784, 0.7370256781578064
0.734292209148407, 0.749552845954895, 0.741844117641449, 0.7479983568191528
0.7715923190116882, 0.8462222814559937, 0.80718594789505, 0.8381158709526062
0.8114409446716309, 0.8232694268226624, 0.8173123598098755, 0.8220710754394531
0.6679890155792236, 0.7674082517623901, 0.7142556309700012, 0.7561541795730591
0.555898129940033, 0.4191003441810608, 0.47790247201919556, 0.429673969745636
0.7327200174331665, 0.8467669486999512, 0.7856261134147644, 0.8337891101837158
0.8124362230300903, 0.7751234769821167, 0.793341338634491, 0.7786998152732849
0.8414329886436462, 0.8472146391868591, 0.84431391954422, 0.8466328382492065
0.8082247972488403, 0.8060060143470764, 0.8071138858795166, 0.8062273263931274
0.6883522272109985, 0.7672451138496399, 0.7256606817245483, 0.7585512399673462
0.6256871223449707, 0.7655011415481567, 0.6885684728622437, 0.7487693428993225
0.6823297739028931, 0.8297761678695679, 0.7488641738891602, 0.8122245669364929
0.8167809247970581, 0.8617027997970581, 0.8386407494544983, 0.8569894433021545
0.6753840446472168, 0.7856215238571167, 0.7263439297676086, 0.773004412651062
0.7190260291099548, 0.8090540170669556, 0.7613880038261414, 0.7990492582321167
0.6982358694076538, 0.8462053537368774, 0.7651323080062866, 0.828644871711731
0.7283952236175537, 0.8554259538650513, 0.7868162989616394, 0.8407631516456604
0.7900776863098145, 0.7639600038528442, 0.7767993807792664, 0.7664938569068909
