5.73,5.24,6.87
7.4,8.03,6.82
6.85,5.75,7.84
14.19,14.32,10.25
11.55,10.68,10.7
14.34,13.18,16.58
9.39,10.15,9.64
0.0,0.0,11.22
7.57,7.03,7.42
7.6,6.25,5.18
7.59,7.44,6.88
8.05,7.32,6.35
12.85,8.97,8.89
33.6,27.5,23.99
25.63,26.41,34.7
13.22,10.81,11.85
10.91,16.93,10.61
8.55,32.44,8.76
20.66,17.9,18.14
15.67,16.52,17.82
46.74,64.68,49.33
13.718571428571428,15.121428571428572,13.80190476190476
