30.988829135894775,26.094566345214844,25.28480339050293
7.810019254684448,7.8029680252075195,7.969735383987427
42.561323165893555,45.60730838775635,42.86329507827759
18.2356173992157,18.216097593307495,18.750404834747314
130.59191465377808,132.5140266418457,165.8231418132782
181.94927048683167,184.24525237083435,181.06785249710083
58.20185971260071,118.18997240066528,119.27496671676636
32.45182824134827,25.79279088973999,25.754679441452026
27.468589544296265,21.361786365509033,27.643341064453125
8.270806312561035,8.391295671463013,8.48962116241455
62.384010553359985,61.69238305091858,25.0516996383667
9.16663146018982,9.104289531707764,9.175787448883057
19.221174001693726,19.646280527114868,20.42183232307434
23.994563579559326,23.92966604232788,24.615716218948364
30.682116985321045,30.642439126968384,32.1113395690918
168.45456385612488,169.10672664642334,170.4133961200714
79.46481347084045,55.88118362426758,79.89235615730286
83.29438614845276,33.85395860671997,33.801629066467285
68.21382689476013,68.69949984550476,69.78339076042175
17.473211526870728,17.563961267471313,17.63207459449768
262.40466594696045,242.4499442577362,212.01951503753662
64.91828677767799,62.89459034374782,62.754313253221056
