0.8423506617546082, 0.8926507830619812, 0.8667715787887573, 0.8873521089553833
0.6837613582611084, 0.6625396013259888, 0.6729831695556641, 0.6646023392677307
0.6926016807556152, 0.6506374478340149, 0.6709641218185425, 0.6546036005020142
0.6110409498214722, 0.5382653474807739, 0.5723490118980408, 0.5447534322738647
0.6988463997840881, 0.7385268807411194, 0.7181389331817627, 0.7343572378158569
0.83421790599823, 0.7565015554428101, 0.793461263179779, 0.7636154890060425
0.554924488067627, 0.6421152353286743, 0.5953444242477417, 0.632182240486145
0.715595006942749, 0.6087480783462524, 0.6578614115715027, 0.6179751753807068
0.7429385781288147, 0.7961979508399963, 0.768646776676178, 0.7905308604240417
0.7194341421127319, 0.6628563404083252, 0.6899873614311218, 0.6681104898452759
0.6954264640808105, 0.7138530015945435, 0.7045192718505859, 0.7119665145874023
0.7008706331253052, 0.6751551032066345, 0.6877726316452026, 0.6776413917541504
0.7742358446121216, 0.6882216930389404, 0.7286993265151978, 0.695953369140625
0.6104876399040222, 0.6002220511436462, 0.6053113341331482, 0.6012330651283264
0.7465347051620483, 0.6972206830978394, 0.7210354208946228, 0.7018569707870483
0.7904459834098816, 0.7746743559837341, 0.7824807167053223, 0.7762231826782227
0.755773663520813, 0.7508050799369812, 0.7532812356948853, 0.7512990236282349
0.7673996090888977, 0.6986897587776184, 0.7314345836639404, 0.7050020098686218
0.7914671897888184, 0.7417542934417725, 0.7658047676086426, 0.7464427947998047
0.6789534091949463, 0.666359543800354, 0.6725975275039673, 0.6675979495048523
0.8043212890625, 0.651613712310791, 0.7199590802192688, 0.6642246246337891
