48.220186948776245,48.12977194786072,43.99788689613342
23.772063970565796,28.375280618667603,25.620573043823242
26.481043577194214,26.722729206085205,28.61563515663147
45.75422644615173,51.48514986038208,52.24701428413391
74.11996078491211,77.31300115585327,81.71327662467957
121.57247376441956,118.81949257850647,119.65785598754883
56.0729341506958,56.250558853149414,62.37231373786926
61.65190291404724,51.102221727371216,57.669310569763184
19.419894456863403,20.896793603897095,24.359095573425293
23.71102786064148,21.570698499679565,23.59233784675598
28.231884717941284,23.41507601737976,22.66158437728882
19.33155584335327,16.522415161132812,19.898288249969482
41.79835319519043,32.589691400527954,36.65593123435974
54.95126724243164,50.63704705238342,51.47999310493469
47.454710721969604,46.640910625457764,49.1918363571167
53.274847984313965,36.27855396270752,35.92371940612793
48.49951720237732,47.98483920097351,47.26889777183533
54.627214670181274,37.53395652770996,50.14126205444336
71.71412825584412,70.38109612464905,71.44161653518677
80.8629081249237,59.56291842460632,82.86100125312805
459.29005193710327,414.8814914226532,435.3805413246155
69.5624835604713,63.67112828436352,67.74999863760812
